subject_id,object_id
2822895,187510
2823610,427581
2823722,1221208
2824097,322567
2824103,115683392
2824103,106878632
2824103,109534468
2824644,12076836
2824645,12076836
2824648,34876
2824648,109429530
2826051,1195509
2826767,2673269
2826767,86923152
2827132,124490
2827132,600571
2827168,13165638
2827268,12221211
2827268,768186
2827808,228534
2827808,622852
2827808,137222521
2827815,826745
2827815,7562091
2827815,11862829
2827886,23392
2827931,746549
2827931,21546392
2828218,43229
2828218,3778211
2828251,35140
2828309,473972
2828312,473972
2831984,14406742
2831984,571
2831984,1004
2832578,1150070
2832578,645883
2832578,170028
2832578,219087
2832578,97662530
2832888,1516282
2832888,152
2835765,112631979
2835765,8366
2835898,1087987
2835924,2835957
2835957,205464
2836947,2095
2836947,1194058
2836947,1422299
2837132,177634
2839009,7233295
2839016,1272626
2839017,187044
2839017,28549308
2839017,22649
2839017,4925193
2839017,7281
2840449,62447
2840505,202145
2840505,1679850
2842710,3406727
2842787,83310
2842787,69474945
2843407,2996394
2844818,727928
2844972,28823
2845171,3537618
2845171,193946
2845593,1816388
2845593,208443
2847625,349
2850018,729
2850018,182726
2850068,39201
2851410,161172
2851427,93353768
2851427,628792
2851438,2851427
2851442,6423024
2851442,3269789
2851442,386597
2852245,2300099
2852249,2057971
2852249,727096
2853058,83267
2853058,44595
2853072,41482
2853072,116646
2853138,701216
2853144,50379781
2853144,12140
2853144,574031
2853247,3769299
2857578,81054
2857578,11663
2857578,25257
2858363,83481
2858615,2425052
2858615,116961643
2858615,65280844
2858615,223557
2858615,11019
2858617,15328
2858704,325668
2860319,11183017
2860319,93342462
2860319,24354
2860356,4502142
2861384,7958
2861384,107609007
2862124,12796
2862130,728
2862826,2083958
2862826,2695280
2862826,7708485
2864716,838948
2864737,735
2865305,4830453
2865305,6881511
2865743,103184
2866472,9332
2866472,12047512
2866778,58734
2867027,1207505
2867136,1153777
2867136,7603708
2870166,1144661
2870602,83180
2870602,391414
2870602,811979
2870602,989946
2870602,13397636
2872553,1261026
2873500,215627
2874355,263421
2874419,5409930
2874718,376799
2875163,271588
2875704,154503
2877653,166118
2877653,85545753
2878771,460653
2878855,30014735
2879412,391414
2879412,20204151
2880966,2472302
2881199,155076
2881199,327333
2881199,1549152
2881272,15063160
2881406,16693356
2881556,83267
2882175,352222
2882175,256817
2882175,1384233
2882252,137176966
2882252,37038
2882257,43229
2883726,171141
2883726,1872263
2887554,785020
2889371,2640574
2889371,2647467
2889695,172336
2890061,151885
2890061,930933
2890135,37813
2891126,161462
2891387,193579
2891387,862091
2891405,208383
2891654,13698
2891859,1172284
2891859,7211
2892439,521
2893339,2671652
2894096,7366
2894315,5048226
2894315,1309431
2894814,134768
2894873,2851427
2894873,4791138
2894873,122972540
2894873,17098305
2895132,115331454
2895132,861911
2895132,1656682
2895215,19361017
2895280,468438
2895674,56406134
2895674,21157127
2895674,29025902
2895674,61961344
2895836,4159174
2895899,305
2895899,8454
2896056,7655635
2896138,11559531
2896351,5265049
2897164,315
2897627,1246258
2897903,2424752
2897903,58415929
2901647,1404066
2901852,11173
2901949,1318578
2902809,8142
2903446,59541
2903501,4856398
2904042,6671777
2904148,78908682
2904148,67123584
2904148,2775060
2904233,1970725
2904257,500669
2904257,638608
2904935,82794
2905043,161172
2905193,498439
2905193,2238549
2905196,746549
2905210,124490
2905495,1533470
2905804,2305447
2906013,4738155
2906013,189447
2907891,3887718
2907891,214856
2908004,1155083
2908457,5382727
2908542,16693356
2908598,170984
2909236,1194058
2909236,138580
2909653,245472
2909792,2088231
2910675,17537576
2910703,2574811
2910707,131295
2911266,54115138
2911266,4946305
2911615,3312438
2911641,117327464
2911641,4747789
2911641,116310240
2911641,1307329
2911974,180516
2912045,5119
2912220,176799
2912387,484275
2912397,15091377
2912428,1115443
2912428,11460
2912517,246672
2912528,180684
2912558,188025
2913901,1976211
2913901,12830468
2914207,1977453
2914207,2745509
2914207,7252
2914207,4774442
2914207,169390
2914207,7066
2914275,84230
2914277,108685432
2914277,1190554
2914277,602884
2914295,3695916
2914295,47460174
2914432,65943
2914432,17163436
2914471,186150
2914471,572959
2914509,4024260
2914509,728435
2914509,574844
2914532,2031121
2914532,11446
2914540,1347355
2914540,30897648
2914540,2200417
2914565,788176
2914565,41791733
2914565,406957
2914565,380230
2914565,10864048
2914621,3769299
2914621,3537603
2914621,629129
2914650,7163
2914687,630531
2914950,2616578
2915195,26046092
2915234,28920044
2915275,10503735
2915341,214267
2915349,115870045
2915502,746549
2915731,732577
2915783,2312129
2915819,327055
2915873,113866718
2915873,806880
2915955,49773
2915955,12765852
2915955,49447
2916094,17584242
2916094,482919
2916094,627603
2916098,4810574
2916159,152834
2916183,13370881
2916183,1301203
2916312,669262
2916333,1445650
2916366,57216
2916410,7283
2916417,11402
2916477,1346149
2916477,18975815
2916479,7397
2916486,12076836
2916600,2111921
2916980,47574
2917032,15275719
2917190,4989906
2917486,729
2917846,675987
2917846,2095
2917873,1510761
2918017,42889
2918017,16000047
2918065,10294
2918349,168658
2918369,41176
2918418,1332286
2918418,190084
2918418,428632
2918584,3249551
2918606,11338576
2918606,2948691
2918809,13276
2918952,45791
2919100,18848
2919223,193946
2919318,251777
2919464,14660
2919513,1041984
2919821,2386606
2920147,63173593
2920228,327000
2920313,1454986
2920329,1371819
2920329,16887380
2920343,13085
2920416,1948412
2920416,1224487
2920538,21198548
2920572,1064904
2920572,55789477
2920572,193078
2920592,814383
2920604,124757
2920613,1217379
2920615,1132455
2920615,1135789
2920644,58778
2920655,2095
2920655,1423543
2920655,1472481
2920655,25403900
2920753,11287
2920753,133286903
2920753,600571
2920921,29017603
2920921,1783823
2920921,338754
2920954,2920963
2920963,1427844
2920963,2095
2920963,746549
2922711,21140826
2923350,5465742
2923447,2973801
2923525,1621273
2923673,113627424
2923673,24060707
2923673,134267
2923911,491713
2923911,21550629
2923911,1172599
2924824,167903
2925596,177197
2925596,496380
2927074,1260632
2927074,836950
2927074,4287668
2927074,17537576
2927074,978
2927094,734611
2928673,178048
2932238,7304607
2932238,6502413
2932238,5784097
2932238,10480682
2932373,640506
2933073,849964
2933073,2018769
2933696,39297
2933820,1668024
2933820,166142
2934676,6549417
2935197,196113
2935239,13226383
2935978,12284
2936206,18556093
2936206,12078
2936360,111489393
2936360,118917926
2936404,188913
2936505,3249551
2936505,12202238
2936505,6661985
2937201,950799
2937201,485027
2937527,1043197
2937985,1190554
2937985,37813
2940108,18558268
2940108,7193408
2940263,11182
2940297,15115254
2940408,173287
2940408,78155709
2940470,13499
2940871,4862390
2941222,115518362
2941222,11422
2941222,1066288
2941222,5861916
2941222,14880
2941222,641364
2943040,17080472
2943071,125878627
2943226,3071680
2943864,138832466
2944236,102186610
2944236,1132455
2944236,949302
2944236,5690942
2944640,200297
2944660,11953984
2945123,122683347
2945123,192388
2945123,1789452
2945282,166118
2945282,43229
2945282,2221906
2945282,7075
2945301,40357
2945522,2373919
2945522,1840800
2945640,77115
2945640,64364539
2945973,945238
2945973,1064904
2946066,1760290
2946557,3895768
2948561,117187730
2948561,13226383
2948674,11710365
2948674,764
2948691,852061
2948691,18536342
2948691,135229493
2949123,64250307
2949123,18608583
2956049,125928
2956685,1190554
2957687,477248
2957687,746549
2961237,8458
2961237,11022655
2961496,146
2961531,526046
2961531,600571
2961694,83620
2961801,47574
2961801,97376637
2961801,18629161
2961801,2041172
2961812,2001305
2961832,15265344
2961975,978044
2961975,107100767
2961975,832136
2962239,1749879
2962769,1576
2962906,24296329
2962906,920028
2962906,2239243
2962906,379173
2962906,1187704
2962925,115252411
2962925,27303980
2962941,25397729
2962941,726
2963433,25383999
2963433,844704
2963433,108978599
2963479,38523
2963479,1806324
2964234,1337691
2964234,381072
2966838,12442971
2966838,3329375
2967401,49773
2970015,486972
2971524,3041498
2971524,102186610
2971524,101991
2973181,11424
2973181,9326077
2973801,18247357
2973801,57821
2973938,3750285
2973938,192611
2973941,16009113
2974105,1815901
2974333,1521410
2974552,6664400
2974552,1093829
2974552,54115138
2974842,839954
2974842,22674925
2975604,391414
2975604,7893898
2976255,217608
2976255,1474542
2976556,618779
2976556,28873665
2976560,5962346
2976602,24249534
2976605,1761646
2976690,2990593
2977174,37756327
2977174,134768
2979024,528166
2981616,188889
2981922,12356615
2981922,12547146
2981922,937283
2981922,1818899
2981922,846570
2982911,1438125
2983648,266237
2983648,3001206
2983893,486972
2983893,15642541
2983893,56061
2984210,555911
2984210,23442
2984308,13225835
2984417,849891
2984799,60971579
2984799,4072473
2985199,736634
2985347,749316
2985347,81799
2985347,28803
2985549,202444
2985549,8171
2986234,601401
2986441,5509136
2986700,865588
2986717,17456916
2986735,21004260
2986735,55657615
2986815,169872
2986815,2944236
2986815,949302
2988508,80071
2989168,18554850
2989352,177634
2989352,16334295
2989352,63437139
2989389,734219
2989398,515483
2989398,13221722
2989398,6721654
2989400,124364380
2989400,4115671
2989457,2514025
2989457,56061
2989457,124250988
2989457,15042037
2989457,486972
2989470,3266850
2989470,7631060
2989470,13221722
2989575,91463289
2989575,379825
2989674,161837
2989674,1066689
2989905,162157
2990216,6881511
2990216,783794
2990262,14941854
2990323,312466
2990543,45959
2990543,18478450
2990593,9332
2990593,22299433
2990595,2990593
2990595,14885910
2990599,73822
2990599,2267623
2990601,608
2990601,3043188
2990601,87075524
2990601,2990599
2990613,921513
2990635,12870
2990946,500834
2990963,13406554
2991470,40231
2991875,203789
2992127,5374381
2992231,68676
2992308,813912
2992372,1879292
2992372,7047745
2992372,2485083
2992372,2252038
2992372,171558
2992500,66424847
2992515,746549
2992652,1527264
2992826,13473501
2992826,623109
2992826,61685689
2992900,15063219
2993311,21595102
2993311,19708506
2993311,3032281
2993355,221284
2993355,602884
2993355,12047512
2993663,7087
2993836,640506
2994387,15978655
2994704,38035
2994706,38035
2995256,136687992
2995263,60673395
2995427,107617
2995443,68614425
2995529,736427
2995529,25403900
2995529,40763
2995644,35120
2995691,3552958
2995853,1456832
2996078,1255828
2996165,2996394
2996214,367293
2996214,24034552
2996364,4516355
2996394,64732777
2996394,17320256
2996416,12048082
2996615,59283297
2996615,1366098
2997362,49773
2997362,11042
2997557,41399
2997557,10566551
2997557,1914636
2997711,89987291
2997711,188497
2997711,120435413
2997741,27062218
2997741,36456193
2997790,214609
2997817,190109
2998482,11460
2998507,3140914
2999002,7239398
2999002,2992372
2999003,1190554
2999003,1656682
2999003,1457237
2999029,713493
2999042,15220419
2999042,1333743
3001152,816829
3001152,968159
3001152,11514315
3001152,6428674
3001185,1826286
3001185,13414953
3001186,1060874
3001186,266237
3001187,161973
3001192,2810237
3001192,3314668
3001206,161973
3001206,207961
3001412,57833690
3001412,902378
3001412,13406554
3001412,22938576
3001425,15116915
3001425,116292685
3001425,1656682
3001425,184940
3001593,32489
3001593,3773693
3001801,23497974
3001804,18643213
3001804,196086
3001949,28100879
3002150,1931388
3002150,21152775
3002150,123349687
3002370,2940297
3002736,381072
3002739,290178
3002739,114380
3002752,1337691
3002772,30111082
3002772,381072
3002774,381072
3003861,589
3003861,30126005
3006036,2048003
3006036,625825
3006684,1972803
3006973,11707
3007130,2548752
3009548,163047
3010205,189819
3010205,200538
3010274,17379525
3010352,1266890
3010352,55788489
3010352,576349
3010352,12136
3010352,5062122
3010369,35140
3010369,2627975
3010369,657449
3010392,27968055
3010392,2627975
3012407,856663
3012633,930933
3013123,19856468
3013123,140645
3013426,2095
3013426,18679685
3015203,2647467
3020761,28783456
3020761,715852
3021105,132151
3021669,24451526
3022118,3022119
3022118,7449422
3022119,18206693
3022428,21112633
3023172,192852
3023293,107715
3023293,25389752
3023661,5367
3023711,1277161
3023711,2857578
3023711,8094
3024240,19953632
3024240,19832712
3024356,1931894
3024356,2095
3024789,189539
3025536,1378470
3025978,1071149
3025978,7725634
3026037,3025978
3026054,3025978
3026419,324509
3026458,40231
3026787,386724
3026787,384876
3027575,3059255
3027575,1434313
3027597,178885
3027665,15078788
3027665,5276056
3027893,28057480
3028081,107715
3028081,12453
3028597,107243694
3028597,2672163
3029022,43436
3029670,44337
3029790,1315911
3030189,861911
3030248,3689704
3030513,12890393
3030513,1190554
3030513,4026292
3030569,10273457
3030716,1436130
3030745,578994
3030775,1121708
3030775,1150070
3030775,3249551
3032103,2824644
3032103,15633191
3032154,1080224
3032154,782198
3032281,21596812
3032312,28855038
3032333,500834
3032333,16887380
3032351,14869273
3033548,1186399
3033752,3249551
3033752,667421
3034648,10494269
3034650,1076486
3036206,61127496
3036574,211606
3038574,2738074
3038574,1190554
3038693,30170627
3038693,107765406
3038693,14508849
3038735,211364
3038928,352425
3038928,836950
3038928,1213562
3038928,25372
3039055,110551885
3039055,1756633
3039122,14660
3039808,7748
3041498,93176349
3041498,18553219
3041498,18554821
3041792,60346377
3041792,216916
3042529,1758424
3042547,12076836
3042619,49389
3042630,1069369
3042630,45701
3042783,112683179
3042783,7551056
3042783,17105912
3042783,602884
3042783,1121708
3042878,80151
3043160,12136
3043160,3843811
3043188,9332
3043353,15075189
3043353,81895
3043499,207549
3043499,796919
3044208,5256120
3044353,11707
3044465,1190554
3044788,2500378
3044808,41176
3044828,7884789
3045134,3714546
3045134,620749
3045365,1933595
3045365,648919
3045365,2235325
3045365,7674132
3045438,104418045
3045515,10273457
3045851,96286
3046146,219160
3046146,8436
3046735,187634
3048106,637846
3048444,1387659
3048998,93190
3050282,1286790
3050815,30318085
3050815,28020127
3050815,30061294
3051190,24901341
3051190,2239243
3051553,13233
3052108,1144664
3052288,9266
3052382,56648173
3053337,131524
3053337,3778211
3054014,481609
3054261,1183543
3054613,477248
3054613,2095
3054723,11572062
3054723,851918
3054922,595364
3054922,474715
3054943,36161
3055075,3710552
3055118,98966309
3055118,3183364
3055118,15042037
3055155,747883
3055155,918385
3055232,1760728
3055347,191067
3055347,1309508
3055380,2300099
3055418,4339925
3055418,114953
3057073,57772282
3057459,55020199
3058206,91439979
3058206,125977
3058235,4781718
3058235,5379515
3058239,179899
3058244,7977985
3058244,25385492
3058278,207791
3058675,26835642
3058675,210112
3058798,1937453
3058798,1566984
3058834,1651044
3058834,41090768
3058834,1408286
3059255,1916821
3059255,22989102
3059368,182940
3059449,5173
3059502,1749541
3061132,3270245
3062074,4131496
3062125,362482
3062125,4830453
3062149,116814802
3062170,12870
3062269,1779653
3062269,29401129
3062294,187931
3062294,3026787
3062294,35102
3062512,628858
3062512,213441
3062512,13226383
3062512,655686
3062512,4830453
3062538,11379
3062592,306093
3063847,12135
3064051,3323149
3064951,30085742
3065932,12135
3065932,360341
3067311,208217
3067311,1479773
3067620,152402
3067620,138754
3067620,6002306
3067639,665247
3067776,113297328
3067776,97669839
3068523,40231
3070691,118917926
3071343,8513
3071477,8191099
3071477,17573152
3071680,47883
3071715,747980
3072083,12135
3072083,99860490
3072260,16908411
3073047,119264233
3073047,109781815
3073309,235544
3073652,573344
3074271,18697490
3074271,5367573
3074936,10864048
3074936,3356092
3075081,14189
3075150,107994
3075182,194404
3075263,861681
3075263,5189500
3075263,140645
3075355,1190554
3075355,11398090
3076994,3360771
3076994,1048835
3076994,192611
3076994,3266850
3076994,15640612
3077043,4508
3077240,241317
3077240,7094076
3077240,115217949
3077746,30318131
3077746,28017739
3077746,3036206
3077789,133805
3077811,40231
3079197,4421
3080118,22733
3080298,4350502
3080304,68833
3080599,204832
3081184,1107656
3081320,484847
3081320,35127
3083164,100598216
3083384,20064760
3083944,26392
3084232,178593
3084232,172847
3084961,39809
3087172,1142806
3087172,12135
3087172,12136
3087336,7884789
3087607,851384
3087607,5159627
3087634,26791887
3088276,4365210
3088299,10943
3088318,10943
3088323,10943
3088330,1412674
3088345,10943
3088361,10943
3089219,12413618
3089228,133346
3089305,768267
3089469,87075524
3089469,12594804
3089469,12136
3090525,10816
3090525,1183543
3091020,375928
3091020,110315658
3091505,4539
3091505,10541491
3091606,11204
3091608,43296435
3091608,41710
3091608,1479328
3092121,29052015
3092671,149086
3092752,47461344
3093009,391414
3093426,40231
3095365,148571
3095378,176799
3095455,57735705
3098609,12076836
3099732,55915575
3099732,49848
3099732,10870555
3099752,987767
3099752,110980515
3099911,39546
3099911,2041172
3100180,427626
3100536,854916
3100536,668113
3100536,141458
3100808,116479606
3101510,2990946
3104721,11559422
3104721,18679149
3106901,559869
3107490,11483816
3107784,318836
3107784,192909
3108582,55785503
3108582,200779
3108582,159701
3108582,1225194
3108973,4418000
3109572,754479
3110126,154
3110177,851824
3111753,15253558
3111812,640506
3111944,1478144
3112378,1045860
3112378,5357820
3112378,676586
3112702,114793
3112873,204577
3112873,3539920
3113099,56019
3114821,15995642
3114821,42603
3114983,853800
3114983,2562511
3115110,6256
3115110,82794
3115587,840247
3115587,17104046
3115783,1144661
3116860,3754526
3116860,107425
3116906,8502
3117735,7251376
3117735,43229
3117863,16334295
3117865,4830453
3117951,40231
3117962,11469
3118325,820655
3118325,26208856
3118325,537151
3119121,198
3119121,10931
3122725,17204440
3122725,13629441
3122980,600236
3122980,1502234
3123011,41397
3123154,12525525
3123154,11398090
3123185,16889133
3123403,40231
3123468,33384
3123616,687031
3124714,219760
3124902,842402
3125101,1090817
3125101,41487
3125378,52105
3125390,14752696
3125390,11755880
3126170,989946
3126170,8719053
3126170,194428
3126170,961082
3126170,276173
3127570,62266970
3128539,41487
3128632,25931602
3132741,6999
3133368,8513
3133368,2145117
3134691,14660
3137587,192242
3138035,192781
3138035,1516975
3138174,1339137
3138174,600571
3139104,8205328
3139104,80071
3139516,4504549
3139516,124320539
3139516,214339
3139516,4120621
3140914,51078200
3140914,11436
3141050,181055
3141097,1964087
3141478,13221722
3141478,12829
3143162,170321
3143162,1006733
3144351,41719
3144351,131841
3144926,55092825
3146453,1326471
3146899,20926517
3146899,1492823
3146899,111737478
3146899,665487
3146899,163740
3147604,811979
3147703,272002
3147703,12136
3148420,2574811
3148420,1710397
3148864,13221722
3148864,7631079
3149432,6671830
3149432,486975
3149432,7292449
3149858,838718
3149875,24887854
3149875,108284447
3149923,370735
3149923,214244
3150005,49848
3150005,47461344
3150702,29171
3151544,8187769
3151679,13226383
3152824,43229
3152824,178706
3152896,42896320
3152896,181247
3152896,173453
3153082,718753
3153117,120669775
3153130,6509517
3153338,95693987
3153685,839525
3153690,4215775
3153728,63495479
3153728,158970
3154542,45669
3154693,701632
3154693,56061
3162639,48803
3172759,9053464
3172900,486972
3174082,44377
3174333,5254073
3174349,3241972
3174349,80071
3174392,496
3174392,8191962
3174429,22074483
3175539,15042037
3176558,13896108
3176558,19546578
3176665,7748
3177789,320441
3177840,3418492
3177840,111635220
3177859,142714
3177899,155640
3177899,1368898
3177899,15855160
3177937,11410
3177968,12719646
3178041,482980
3179682,13220204
3179682,1048835
3179808,33005
3179808,3462602
3180027,1135567
3180957,105318869
3180957,1427844
3180957,28803
3181044,19967801
3181395,121182
3181909,3314483
3181909,844144
3181931,6584340
3182649,3249551
3183364,12076836
3184121,1048835
3184121,192611
3184121,13220204
3184121,15284
3184121,10374536
3184856,110207349
3184856,83267
3184856,61788060
3184856,1920219
3185361,1791899
3185361,1004
3186688,11422
3186688,1751850
3186692,577
3186692,138341156
3187415,17737
3190024,3246609
3190900,43229
3191665,951964
3191665,749316
3191665,81
3191695,123127825
3191695,12479774
3191702,811909
3191702,733553
3191702,354724
3192420,43229
3192555,161524
3193890,3839081
3194154,223639
3194888,260568
3196771,20897549
3196771,28737012
3196867,2648051
3198167,1763090
3198167,186361
3198719,48803
3198719,10843872
3199141,12479774
3199141,7930989
3199141,123127825
3199141,515
3199915,750215
3199915,1190554
3199915,4676786
3199915,123349687
3199915,4817637
3199915,844482
3200265,1427887
3200265,81799
3200265,1427844
3202271,25294
3208952,43702
3208952,7269
3209069,11639
3209251,11446
3209251,391022
3214320,451967
3214320,1724915
3214425,187916
3215290,23397
3215290,12376661
3215493,12705
3215493,1962383
3215756,123010540
3215756,1914636
3215756,205961
3216963,52177345
3216963,15855160
3217573,2002016
3218690,7210356
3219606,13422881
3220391,1668024
3220391,202833
3220391,210980
3221656,2990946
3222002,115385481
3224368,2845593
3226087,1124198
3228793,199657
3229064,5386
3229617,811909
3231410,12377016
3231410,213441
3231410,11707
3231690,29048322
3233636,49703
3233738,2245405
3233738,186081
3233738,17522177
3233801,431603
3233801,16334295
3235198,81727
3235597,72672186
3235597,8454
3235956,186516
3235978,237604
3235978,133838692
3236487,18563360
3236487,12405827
3236743,271669
3236990,254474
3237192,12132
3237519,3648563
3237872,780687
3238324,575759
3238337,24334685
3238389,6545480
3238389,3027665
3238445,47913
3238445,939616
3238833,423208
3238833,131765315
3238851,3415993
3238851,728937
3239011,8102
3239681,17737
3239681,6045936
3239751,21976260
3239751,27994917
3240003,1322323
3240003,125209036
3240539,7079040
3240539,451967
3240539,3769299
3240539,1920219
3240539,83267
3240544,2990946
3240715,190429
3240929,688615
3240929,1816844
3240929,49008
3241045,5422048
3241045,1190554
3241045,87075524
3241046,1429336
3241046,3314483
3241052,56561357
3241107,125176223
3241107,16885387
3241107,2221906
3241565,4835091
3241584,645745
3241965,1151405
3241972,80071
3242046,8458
3242086,163942
3242086,97194619
3242199,238053
3242199,18175633
3242199,11496165
3242583,959962
3242821,736922
3242821,223642
3242894,105096490
3242920,759957
3242920,327333
3242924,106039
3243069,10990
3243093,9332
3243230,28823
3243230,629103
3243765,3042547
3243765,1763214
3244175,2424752
3244175,14947863
3244549,30017383
3244670,190087
3244907,27318
3245189,29051417
3245680,6452285
3245680,2508462
3245680,102186750
3245680,6452285
3245680,169872
3246109,63981919
3246109,13406554
3246353,147538
3246417,187931
3246417,1713997
3246458,580939
3246603,18515440
3246603,23009552
3246609,40050
3246710,29388778
3246768,1983062
3246832,115922057
3246832,8187769
3246832,2424752
3247173,839954
3247351,15832079
3247505,34770
3247505,16686448
3247505,17537576
3247516,3249551
3247516,3918374
3247636,2069129
3248048,17202187
3248828,26220
3249005,65165488
3249005,135431179
3249005,137325575
3249551,67518978
3249832,7242811
3250324,3827976
3250516,265868
3250561,7725634
3250561,1523267
3250615,13220204
3250615,15644782
3250615,19576
3250736,107715
3250736,11563
3250739,55596963
3250811,6015078
3251043,15238777
3252662,2290276
3252726,8366
3252908,17000624
3252908,46169
3252988,179661
3253281,12376661
3253281,12719646
3253281,337567
3253485,12076836
3253731,614112
3254666,39875001
3254666,774228
3254666,1207505
3254959,13582682
3257226,727715
3257686,486972
3257686,2221906
3257686,48907157
3257782,2198779
3257916,166142
3257930,1077784
3257930,2429814
3258231,7893853
3258231,26898117
3258259,10912682
3258259,326498
3258265,7893853
3258268,200726
3258287,820655
3258310,1188504
3258310,7893853
3258494,408891
3258520,7180911
3258551,917918
3258551,7893853
3258659,63540623
3258659,36636476
3259505,4129097
3259505,4925424
3259505,2122886
3259505,782746
3259539,987767
3259956,31207
3261783,987767
3261888,15126142
3261888,216916
3261888,106070396
3262063,2695280
3263958,161524
3264234,774228
3264465,484181
3265221,29182544
3266850,15284
3266850,56061
3266850,1048835
3267095,616245
3267244,9420
3267244,282250
3267244,18733
3267675,23397
3267791,20719696
3268220,4570975
3268727,193343
3268757,1327500
3268757,163829
3268848,106839753
3269291,446
3269302,14490720
3269441,926230
3269441,87075524
3269528,9053
3269648,43229
3269648,163740
3269731,44106
3269820,29900250
3269820,201714
3269820,29900177
3270079,271669
3270204,240471
3270245,7635394
3270264,7603708
3270361,6018565
3270632,1079023
3270872,450743
3270893,4830453
3271065,1621273
3271208,214609
3271540,12774177
3271540,50377224
3272159,5159627
3272595,2488
3272827,84435149
3272827,185583
3273292,189533
3273339,909363
3273417,19692233
3274262,3250736
3274349,3773693
3274349,617088
3274349,154038
3275203,18281
3275203,4447825
3275341,7167855
3275341,210953
3275581,559618
3275935,11424728
3275935,8074
3276230,11081619
3276230,96088545
3276983,1760328
3276983,39804
3277149,3258259
3277190,80071
3277997,10541491
3277997,4539
3277997,730038
3278565,39715
3279102,41176
3280375,164950
3280669,1064904
3280669,720026
3281220,200779
3281225,2662845
3281225,464067
3281360,2796622
3281904,727096
3281904,2852249
3281904,1182746
3282509,7278
3282637,47541952
3282637,34388953
3283875,12621493
3283875,55622415
3283875,11540953
3284328,578881
3284328,7311403
3284399,486902
3284444,204072
3284499,1220959
3284858,3044808
3284858,9158768
3284858,721931
3285695,7239
3286546,18557436
3286546,113129005
3286546,12136
3287571,40861
3288281,1967650
3288281,7889
3289720,1304116
3289824,132510
3289906,37813
3290341,190429
3290341,160091
3290416,5367
3290416,1935680
3290848,5891
3290919,622416
3291230,1074
3291230,629103
3291230,31808206
3291944,1190554
3291944,628523
3291944,122830712
3293380,746549
3293380,82821
3294789,1293220
3295600,58817999
3295600,1307329
3296256,28797
3296256,8134
3297051,7188
3297051,10742
3297051,2736168
3297186,14406742
3298250,864897
3298282,5412715
3298630,3897491
3298630,28100879
3298871,15284
3299238,1979154
3299260,56061
3299670,82794
3299714,5445
3300022,214609
3300024,206615
3300024,2451477
3300034,15303351
3300636,16000320
3300636,185148
3301053,1093829
3301053,852446
3301053,47168
3301455,596321
3301793,584211
3301793,7705854
3302125,11796413
3302125,618779
3302947,107435521
3303230,7275
3303640,815554
3303681,5113
3304561,37813
3304561,28846105
3305019,11822042
3305213,110304307
3305213,838948
3305339,56052926
3305733,12819913
3305733,36534
3306046,271669
3306242,25999041
3306242,63100492
3306242,34439356
3306357,11436
3306516,30322470
3306693,9326077
3306693,49084
3307023,19953632
3307145,291430
3307145,47008575
3307269,25975660
3307269,694975
3307578,132821
3307578,10737
3308329,6812827
3308569,2135465
3308596,4307514
3308934,41487
3309852,890057
3309852,767568
3309953,1039303
3309953,57054064
3309953,1483184
3311489,170358
3311537,12136
3311537,1211967
3311614,19828
3311614,2378962
3311748,161598
3312129,542
3312438,186150
3312438,1127759
3314483,107122728
3314588,746549
3314588,41415
3314668,161973
3314986,1521067
3315492,2259532
3315678,15276
3315904,10990
3316261,83267
3316261,124744498
3316326,26897138
3317343,181890
3317524,2631509
3317524,7382648
3317524,309314
3317666,13397636
3317666,3510427
3317666,14907204
3317666,383316
3317762,1920566
3317779,11460
3317779,12684
3317783,11460
3317976,73633
3318059,486902
3318059,17737
3318059,193946
3318733,3533467
3318733,2738074
3319996,15921555
3319996,7247798
3320034,11422
3320037,3314483
3320037,2095
3320166,23795302
3320364,1347572
3320743,216353
3320743,4189293
3320743,618779
3321361,79529
3321721,11834037
3321721,1970725
3322950,41825
3322950,1445650
3323149,484298
3323149,271669
3323149,68297121
3323198,1139344
3323198,83620
3323634,10943
3325198,644302
3325736,1007870
3325736,21076217
3326349,268416
3326454,115095261
3326454,22299477
3326717,968159
3326830,49773
3326867,968159
3327228,49008
3327228,207264
3327521,60535730
3327752,5084
3327752,532
3327760,214609
3327760,121916
3327760,3783831
3327862,2989400
3327870,2097994
3327870,15284
3327870,852446
3327871,15284
3327871,17457753
3327873,3788231
3327873,13221722
3327873,17457753
3327873,81063407
3327899,17457753
3327899,1048835
3327899,3788231
3327903,902647
3327903,486972
3327903,13220204
3327913,73633
3328263,214609
3328263,125225990
3328676,16243117
3328676,3328755
3328755,115484611
3328821,7725634
3328821,1318295
3329375,17376908
3329412,207694
3329412,16735822
3330834,3329412
3330905,65360845
3330905,4115658
3330905,1384726
3330995,12076836
3331189,732577
3331189,16889133
3331334,1003030
3331341,746549
3333419,407595
3333480,18534
3333484,2711500
3333484,245177
3334022,908513
3334740,1344963
3334740,48004378
3334776,17537576
3335066,2142903
3335066,1187930
3335066,1065579
3336843,717478
3336843,1763527
3336843,10864048
3337001,3455524
3337001,930933
3337280,102066
3337309,1286790
3337309,177597
3337312,628983
3338597,140703
3338686,50430027
3338704,25536342
3339235,12136
3339235,18557436
3340886,854851
3341876,14952
3341876,212989
3342272,484298
3342330,7893898
3342546,134737
3342759,130561496
3342759,8461
3342913,33283501
